f1,f2,card_name,fight_date,fights_location,fight_url
James Vick,Ramsey Nijem,UFC Fight Night: Shogun vs Sonnen,"August 17, 2013","Boston, Massachusetts, USA",http://www.ufcstats.com/fight-details/f12126b5c49a318a
Jose Aldo,Chan Sung Jung,UFC 163: Aldo vs Jung,"August 03, 2013","Rio de Janeiro, Brazil",http://www.ufcstats.com/fight-details/72e1b3e1224f5314
Phil Davis,Lyoto Machida,UFC 163: Aldo vs Jung,"August 03, 2013","Rio de Janeiro, Brazil",http://www.ufcstats.com/fight-details/a602962f1dda3205
Cezar Ferreira,Thiago Santos,UFC 163: Aldo vs Jung,"August 03, 2013","Rio de Janeiro, Brazil",http://www.ufcstats.com/fight-details/1acdcfe32d975f42
Thales Leites,Tom Watson,UFC 163: Aldo vs Jung,"August 03, 2013","Rio de Janeiro, Brazil",http://www.ufcstats.com/fight-details/af0327945c9656e0
John Lineker,Jose Maria,UFC 163: Aldo vs Jung,"August 03, 2013","Rio de Janeiro, Brazil",http://www.ufcstats.com/fight-details/5f9b11f4cb3057f2
Anthony Perosh,Vinny Magalhaes,UFC 163: Aldo vs Jung,"August 03, 2013","Rio de Janeiro, Brazil",http://www.ufcstats.com/fight-details/4c6030fafb46330f
Amanda Nunes,Sheila Gaff,UFC 163: Aldo vs Jung,"August 03, 2013","Rio de Janeiro, Brazil",http://www.ufcstats.com/fight-details/168413032bb51ce0
Sergio Moraes,Neil Magny,UFC 163: Aldo vs Jung,"August 03, 2013","Rio de Janeiro, Brazil",http://www.ufcstats.com/fight-details/3846db1456151f80
Ian McCall,Iliarde Santos,UFC 163: Aldo vs Jung,"August 03, 2013","Rio de Janeiro, Brazil",http://www.ufcstats.com/fight-details/5f2065f737591226
Rani Yahya,Josh Clopton,UFC 163: Aldo vs Jung,"August 03, 2013","Rio de Janeiro, Brazil",http://www.ufcstats.com/fight-details/bf6857338637013b
Francimar Barroso,Ednaldo Oliveira,UFC 163: Aldo vs Jung,"August 03, 2013","Rio de Janeiro, Brazil",http://www.ufcstats.com/fight-details/7b97ca2c378e7782
Viscardi Andrade,Bristol Marunde,UFC 163: Aldo vs Jung,"August 03, 2013","Rio de Janeiro, Brazil",http://www.ufcstats.com/fight-details/4f8b6eecb0361290
Demetrious Johnson,John Moraga,UFC on FOX: Johnson vs Moraga,"July 27, 2013","Seattle, Washington, USA",http://www.ufcstats.com/fight-details/edc00a33666b0b59
Rory MacDonald,Jake Ellenberger,UFC on FOX: Johnson vs Moraga,"July 27, 2013","Seattle, Washington, USA",http://www.ufcstats.com/fight-details/3f14c96ea899321d
Robbie Lawler,Bobby Voelker,UFC on FOX: Johnson vs Moraga,"July 27, 2013","Seattle, Washington, USA",http://www.ufcstats.com/fight-details/f747701638da90ae
Liz Carmouche,Jessica Andrade,UFC on FOX: Johnson vs Moraga,"July 27, 2013","Seattle, Washington, USA",http://www.ufcstats.com/fight-details/c543563958093446
Jorge Masvidal,Michael Chiesa,UFC on FOX: Johnson vs Moraga,"July 27, 2013","Seattle, Washington, USA",http://www.ufcstats.com/fight-details/900ae72adbf7c49f
Danny Castillo,Tim Means,UFC on FOX: Johnson vs Moraga,"July 27, 2013","Seattle, Washington, USA",http://www.ufcstats.com/fight-details/dbd0ffc84699ad6b
Melvin Guillard,Mac Danzig,UFC on FOX: Johnson vs Moraga,"July 27, 2013","Seattle, Washington, USA",http://www.ufcstats.com/fight-details/7ec61e2b0728e6d4
Daron Cruickshank,Yves Edwards,UFC on FOX: Johnson vs Moraga,"July 27, 2013","Seattle, Washington, USA",http://www.ufcstats.com/fight-details/cf6b9a001b0824de
Ed Herman,Trevor Smith,UFC on FOX: Johnson vs Moraga,"July 27, 2013","Seattle, Washington, USA",http://www.ufcstats.com/fight-details/c5603628f7ae84d3
Germaine de Randamie,Julie Kedzie,UFC on FOX: Johnson vs Moraga,"July 27, 2013","Seattle, Washington, USA",http://www.ufcstats.com/fight-details/dbab923a090fe93f
Justin Salas,Aaron Riley,UFC on FOX: Johnson vs Moraga,"July 27, 2013","Seattle, Washington, USA",http://www.ufcstats.com/fight-details/b616969d55fb2d7a
Yaotzin Meza,John Albert,UFC on FOX: Johnson vs Moraga,"July 27, 2013","Seattle, Washington, USA",http://www.ufcstats.com/fight-details/9cb8fe20b05d886e
Chris Weidman,Anderson Silva,UFC 162: Silva vs Weidman,"July 06, 2013","Las Vegas, Nevada, USA",http://www.ufcstats.com/fight-details/9a6a6716cdfadc98
Frankie Edgar,Charles Oliveira,UFC 162: Silva vs Weidman,"July 06, 2013","Las Vegas, Nevada, USA",http://www.ufcstats.com/fight-details/6453b20a65c62cfe
Tim Kennedy,Roger Gracie,UFC 162: Silva vs Weidman,"July 06, 2013","Las Vegas, Nevada, USA",http://www.ufcstats.com/fight-details/b57f68fa967fa59e
Mark Munoz,Tim Boetsch,UFC 162: Silva vs Weidman,"July 06, 2013","Las Vegas, Nevada, USA",http://www.ufcstats.com/fight-details/8c124a6196e39ad8
Cub Swanson,Dennis Siver,UFC 162: Silva vs Weidman,"July 06, 2013","Las Vegas, Nevada, USA",http://www.ufcstats.com/fight-details/c3601529b7a7d489
Andrew Craig,Chris Leben,UFC 162: Silva vs Weidman,"July 06, 2013","Las Vegas, Nevada, USA",http://www.ufcstats.com/fight-details/701279417e0bf776
Norman Parke,Kazuki Tokudome,UFC 162: Silva vs Weidman,"July 06, 2013","Las Vegas, Nevada, USA",http://www.ufcstats.com/fight-details/86bbe429ae27d913
Gabriel Gonzaga,Dave Herman,UFC 162: Silva vs Weidman,"July 06, 2013","Las Vegas, Nevada, USA",http://www.ufcstats.com/fight-details/c5de5c3633a0bfce
Edson Barboza,Rafaello Oliveira,UFC 162: Silva vs Weidman,"July 06, 2013","Las Vegas, Nevada, USA",http://www.ufcstats.com/fight-details/005723fb99440272
Brian Melancon,Seth Baczynski,UFC 162: Silva vs Weidman,"July 06, 2013","Las Vegas, Nevada, USA",http://www.ufcstats.com/fight-details/faca931257ad2e92
Mike Pierce,David Mitchell,UFC 162: Silva vs Weidman,"July 06, 2013","Las Vegas, Nevada, USA",http://www.ufcstats.com/fight-details/a7cc5dc1a5c1e643
Rashad Evans,Dan Henderson,UFC 161: Evans vs Henderson,"June 15, 2013","Winnipeg, Manitoba, Canada",http://www.ufcstats.com/fight-details/c8ec6fd9aa2dcc23
Stipe Miocic,Roy Nelson,UFC 161: Evans vs Henderson,"June 15, 2013","Winnipeg, Manitoba, Canada",http://www.ufcstats.com/fight-details/a4daf2f24acdcd43
Ryan Jimmo,Igor Pokrajac,UFC 161: Evans vs Henderson,"June 15, 2013","Winnipeg, Manitoba, Canada",http://www.ufcstats.com/fight-details/44ca8997a3e5cda8
Alexis Davis,Rosi Sexton,UFC 161: Evans vs Henderson,"June 15, 2013","Winnipeg, Manitoba, Canada",http://www.ufcstats.com/fight-details/4912788e449ce79a
Shawn Jordan,Pat Barry,UFC 161: Evans vs Henderson,"June 15, 2013","Winnipeg, Manitoba, Canada",http://www.ufcstats.com/fight-details/27ff1bfeb2d50b38
Jake Shields,Tyron Woodley,UFC 161: Evans vs Henderson,"June 15, 2013","Winnipeg, Manitoba, Canada",http://www.ufcstats.com/fight-details/43d1693f0198a93e
James Krause,Sam Stout,UFC 161: Evans vs Henderson,"June 15, 2013","Winnipeg, Manitoba, Canada",http://www.ufcstats.com/fight-details/63af858a04c1ad79
Sean Pierson,Kenny Robertson,UFC 161: Evans vs Henderson,"June 15, 2013","Winnipeg, Manitoba, Canada",http://www.ufcstats.com/fight-details/177c1956907ed687
Roland Delorme,Edwin Figueroa,UFC 161: Evans vs Henderson,"June 15, 2013","Winnipeg, Manitoba, Canada",http://www.ufcstats.com/fight-details/8b08b73f16ff7b3b
Mitch Clarke,John Maguire,UFC 161: Evans vs Henderson,"June 15, 2013","Winnipeg, Manitoba, Canada",http://www.ufcstats.com/fight-details/5deeecb6aaa5dfd1
Yves Jabouin,Dustin Pague,UFC 161: Evans vs Henderson,"June 15, 2013","Winnipeg, Manitoba, Canada",http://www.ufcstats.com/fight-details/19828eb12f6d41a8
Fabricio Werdum,Antonio Rodrigo Nogueira,UFC on FUEL TV: Nogueira vs. Werdum,"June 08, 2013","Fortaleza, Ceara, Brazil",http://www.ufcstats.com/fight-details/8857bf28823b1b2d
Leonardo Santos,William Macario,UFC on FUEL TV: Nogueira vs. Werdum,"June 08, 2013","Fortaleza, Ceara, Brazil",http://www.ufcstats.com/fight-details/bd9100f5d4ee6823
Thiago Silva,Rafael Cavalcante,UFC on FUEL TV: Nogueira vs. Werdum,"June 08, 2013","Fortaleza, Ceara, Brazil",http://www.ufcstats.com/fight-details/2692ac9853970e08
Erick Silva,Jason High,UFC on FUEL TV: Nogueira vs. Werdum,"June 08, 2013","Fortaleza, Ceara, Brazil",http://www.ufcstats.com/fight-details/0e272af30a23e09b
Daniel Sarafian,Eddie Mendez,UFC on FUEL TV: Nogueira vs. Werdum,"June 08, 2013","Fortaleza, Ceara, Brazil",http://www.ufcstats.com/fight-details/8c1787fe568f1ca6
Rony Jason,Mike Wilkinson,UFC on FUEL TV: Nogueira vs. Werdum,"June 08, 2013","Fortaleza, Ceara, Brazil",http://www.ufcstats.com/fight-details/c25c2000aa99832c
Raphael Assuncao,Vaughan Lee,UFC on FUEL TV: Nogueira vs. Werdum,"June 08, 2013","Fortaleza, Ceara, Brazil",http://www.ufcstats.com/fight-details/f5ebfe526cf409e8
Felipe Arantes,Godofredo Pepey,UFC on FUEL TV: Nogueira vs. Werdum,"June 08, 2013","Fortaleza, Ceara, Brazil",http://www.ufcstats.com/fight-details/d03618c86d395b43
Ildemar Alcantara,Leandro Silva,UFC on FUEL TV: Nogueira vs. Werdum,"June 08, 2013","Fortaleza, Ceara, Brazil",http://www.ufcstats.com/fight-details/b6d027c60f879e4a
Rodrigo Damm,Mizuto Hirota,UFC on FUEL TV: Nogueira vs. Werdum,"June 08, 2013","Fortaleza, Ceara, Brazil",http://www.ufcstats.com/fight-details/291bebbbf4f9128f
Caio Magalhaes,Karlos Vemola,UFC on FUEL TV: Nogueira vs. Werdum,"June 08, 2013","Fortaleza, Ceara, Brazil",http://www.ufcstats.com/fight-details/401a21d881a1f26a
Antonio Braga Neto,Anthony Smith,UFC on FUEL TV: Nogueira vs. Werdum,"June 08, 2013","Fortaleza, Ceara, Brazil",http://www.ufcstats.com/fight-details/66b295262ef7ee91
Cain Velasquez,Antonio Silva,UFC 160: Velasquez vs Silva 2,"May 25, 2013","Las Vegas, Nevada, USA",http://www.ufcstats.com/fight-details/d51757fe7dd89f2d
Junior Dos Santos,Mark Hunt,UFC 160: Velasquez vs Silva 2,"May 25, 2013","Las Vegas, Nevada, USA",http://www.ufcstats.com/fight-details/19d6c7f5263c9398
Glover Teixeira,James Te Huna,UFC 160: Velasquez vs Silva 2,"May 25, 2013","Las Vegas, Nevada, USA",http://www.ufcstats.com/fight-details/5f87dc7d18517d87
TJ Grant,Gray Maynard,UFC 160: Velasquez vs Silva 2,"May 25, 2013","Las Vegas, Nevada, USA",http://www.ufcstats.com/fight-details/9dd931fd20d6c886
Donald Cerrone,KJ Noons,UFC 160: Velasquez vs Silva 2,"May 25, 2013","Las Vegas, Nevada, USA",http://www.ufcstats.com/fight-details/3f19bab8de698eb0
Mike Pyle,Rick Story,UFC 160: Velasquez vs Silva 2,"May 25, 2013","Las Vegas, Nevada, USA",http://www.ufcstats.com/fight-details/d236fe0f180312e3
Dennis Bermudez,Max Holloway,UFC 160: Velasquez vs Silva 2,"May 25, 2013","Las Vegas, Nevada, USA",http://www.ufcstats.com/fight-details/149a0b38fa02e647
Robert Whittaker,Colton Smith,UFC 160: Velasquez vs Silva 2,"May 25, 2013","Las Vegas, Nevada, USA",http://www.ufcstats.com/fight-details/3333fdbe86a763fb
Khabib Nurmagomedov,Abel Trujillo,UFC 160: Velasquez vs Silva 2,"May 25, 2013","Las Vegas, Nevada, USA",http://www.ufcstats.com/fight-details/e1d33aa47b35d021
Stephen Thompson,Nah-Shon Burrell,UFC 160: Velasquez vs Silva 2,"May 25, 2013","Las Vegas, Nevada, USA",http://www.ufcstats.com/fight-details/a6ba04a54eb7e8fa
George Roop,Brian Bowles,UFC 160: Velasquez vs Silva 2,"May 25, 2013","Las Vegas, Nevada, USA",http://www.ufcstats.com/fight-details/1260d0031a5e469d
Jeremy Stephens,Estevan Payan,UFC 160: Velasquez vs Silva 2,"May 25, 2013","Las Vegas, Nevada, USA",http://www.ufcstats.com/fight-details/172dfd6cab9b627b
Vitor Belfort,Luke Rockhold,UFC on FX: Belfort vs. Rockhold,"May 18, 2013","Jaragua do Sul, Santa Catarina, Brazil",http://www.ufcstats.com/fight-details/110d18c0953bde1d
Jacare Souza,Chris Camozzi,UFC on FX: Belfort vs. Rockhold,"May 18, 2013","Jaragua do Sul, Santa Catarina, Brazil",http://www.ufcstats.com/fight-details/ac269f99e4e53634
Rafael Dos Anjos,Evan Dunham,UFC on FX: Belfort vs. Rockhold,"May 18, 2013","Jaragua do Sul, Santa Catarina, Brazil",http://www.ufcstats.com/fight-details/05f8696303709939
Rafael Natal,Joao Zeferino,UFC on FX: Belfort vs. Rockhold,"May 18, 2013","Jaragua do Sul, Santa Catarina, Brazil",http://www.ufcstats.com/fight-details/59bb17087b12ad35
Nik Lentz,Hacran Dias,UFC on FX: Belfort vs. Rockhold,"May 18, 2013","Jaragua do Sul, Santa Catarina, Brazil",http://www.ufcstats.com/fight-details/cf5f9da861c5e63f
Francisco Trinaldo,Mike Rio,UFC on FX: Belfort vs. Rockhold,"May 18, 2013","Jaragua do Sul, Santa Catarina, Brazil",http://www.ufcstats.com/fight-details/91f33ac24fb39eca
Gleison Tibau,John Cholish,UFC on FX: Belfort vs. Rockhold,"May 18, 2013","Jaragua do Sul, Santa Catarina, Brazil",http://www.ufcstats.com/fight-details/edc4e54d5258eea8
Paulo Thiago,Michel Prazeres,UFC on FX: Belfort vs. Rockhold,"May 18, 2013","Jaragua do Sul, Santa Catarina, Brazil",http://www.ufcstats.com/fight-details/4b4c4df2778538d9
Iuri Alcantara,Iliarde Santos,UFC on FX: Belfort vs. Rockhold,"May 18, 2013","Jaragua do Sul, Santa Catarina, Brazil",http://www.ufcstats.com/fight-details/019b88d4ac875ae4
Fabio Maldonado,Roger Hollett,UFC on FX: Belfort vs. Rockhold,"May 18, 2013","Jaragua do Sul, Santa Catarina, Brazil",http://www.ufcstats.com/fight-details/11249454ed5fd71f
John Lineker,Azamat Gashimov,UFC on FX: Belfort vs. Rockhold,"May 18, 2013","Jaragua do Sul, Santa Catarina, Brazil",http://www.ufcstats.com/fight-details/8aff100107d0ba11
Jussier Formiga,Chris Cariaso,UFC on FX: Belfort vs. Rockhold,"May 18, 2013","Jaragua do Sul, Santa Catarina, Brazil",http://www.ufcstats.com/fight-details/caa56c26127bf7e8
Lucas Martins,Jeremy Larsen,UFC on FX: Belfort vs. Rockhold,"May 18, 2013","Jaragua do Sul, Santa Catarina, Brazil",http://www.ufcstats.com/fight-details/eacfc05c3e5ead5e
Jon Jones,Chael Sonnen,UFC 159: Jones vs Sonnen,"April 27, 2013","Newark, New Jersey, USA",http://www.ufcstats.com/fight-details/8151421edf24a821
Michael Bisping,Alan Belcher,UFC 159: Jones vs Sonnen,"April 27, 2013","Newark, New Jersey, USA",http://www.ufcstats.com/fight-details/1ac61e415deca2fe
Roy Nelson,Cheick Kongo,UFC 159: Jones vs Sonnen,"April 27, 2013","Newark, New Jersey, USA",http://www.ufcstats.com/fight-details/04e6a26fe2a4017d
Phil Davis,Vinny Magalhaes,UFC 159: Jones vs Sonnen,"April 27, 2013","Newark, New Jersey, USA",http://www.ufcstats.com/fight-details/c29850ed8d9d1073
Jim Miller,Pat Healy,UFC 159: Jones vs Sonnen,"April 27, 2013","Newark, New Jersey, USA",http://www.ufcstats.com/fight-details/bb59b82bddc96cca
Rustam Khabilov,Yancy Medeiros,UFC 159: Jones vs Sonnen,"April 27, 2013","Newark, New Jersey, USA",http://www.ufcstats.com/fight-details/59ad5b88804afbf5
Ovince Saint Preux,Gian Villante,UFC 159: Jones vs Sonnen,"April 27, 2013","Newark, New Jersey, USA",http://www.ufcstats.com/fight-details/523e8ca343a0becc
Sara McMann,Sheila Gaff,UFC 159: Jones vs Sonnen,"April 27, 2013","Newark, New Jersey, USA",http://www.ufcstats.com/fight-details/fb30b2752d3dc1eb
Bryan Caraway,Johnny Bedford,UFC 159: Jones vs Sonnen,"April 27, 2013","Newark, New Jersey, USA",http://www.ufcstats.com/fight-details/372a0456aa4ff6cf
Cody McKenzie,Leonard Garcia,UFC 159: Jones vs Sonnen,"April 27, 2013","Newark, New Jersey, USA",http://www.ufcstats.com/fight-details/44ad16cd4e6c93d7
Steven Siler,Kurt Holobaugh,UFC 159: Jones vs Sonnen,"April 27, 2013","Newark, New Jersey, USA",http://www.ufcstats.com/fight-details/6d6a1834e0d18f0c
Benson Henderson,Gilbert Melendez,UFC on FOX: Henderson vs Melendez,"April 20, 2013","San Jose, California, USA",http://www.ufcstats.com/fight-details/6599a94704d56719
Daniel Cormier,Frank Mir,UFC on FOX: Henderson vs Melendez,"April 20, 2013","San Jose, California, USA",http://www.ufcstats.com/fight-details/4dd561df1ca58ab8
Josh Thomson,Nate Diaz,UFC on FOX: Henderson vs Melendez,"April 20, 2013","San Jose, California, USA",http://www.ufcstats.com/fight-details/56ce29bdb1fe9abf
Matt Brown,Jordan Mein,UFC on FOX: Henderson vs Melendez,"April 20, 2013","San Jose, California, USA",http://www.ufcstats.com/fight-details/004885f7983f4658
Chad Mendes,Darren Elkins,UFC on FOX: Henderson vs Melendez,"April 20, 2013","San Jose, California, USA",http://www.ufcstats.com/fight-details/d13ea6559225991f
Francis Carmont,Lorenz Larkin,UFC on FOX: Henderson vs Melendez,"April 20, 2013","San Jose, California, USA",http://www.ufcstats.com/fight-details/3566c8e9d3a9caa8
Myles Jury,Ramsey Nijem,UFC on FOX: Henderson vs Melendez,"April 20, 2013","San Jose, California, USA",http://www.ufcstats.com/fight-details/704adfae22d0dfb8
Joseph Benavidez,Darren Uyenoyama,UFC on FOX: Henderson vs Melendez,"April 20, 2013","San Jose, California, USA",http://www.ufcstats.com/fight-details/a6797238f9f98644
Jorge Masvidal,Tim Means,UFC on FOX: Henderson vs Melendez,"April 20, 2013","San Jose, California, USA",http://www.ufcstats.com/fight-details/786033c27fdaa020
TJ Dillashaw,Hugo Viana,UFC on FOX: Henderson vs Melendez,"April 20, 2013","San Jose, California, USA",http://www.ufcstats.com/fight-details/b229ee2997b70d16
Anthony Njokuani,Roger Bowling,UFC on FOX: Henderson vs Melendez,"April 20, 2013","San Jose, California, USA",http://www.ufcstats.com/fight-details/56ad1de1924984ad
Yoel Romero,Clifford Starks,UFC on FOX: Henderson vs Melendez,"April 20, 2013","San Jose, California, USA",http://www.ufcstats.com/fight-details/c8a48abe3263f796
Urijah Faber,Scott Jorgensen,The Ultimate Fighter: Team Jones vs. Team Sonnen Finale,"April 13, 2013","Las Vegas, Nevada, USA",http://www.ufcstats.com/fight-details/b4d0659f60c8aa7c
Kelvin Gastelum,Uriah Hall,The Ultimate Fighter: Team Jones vs. Team Sonnen Finale,"April 13, 2013","Las Vegas, Nevada, USA",http://www.ufcstats.com/fight-details/f286aad7b3558b21
Cat Zingano,Miesha Tate,The Ultimate Fighter: Team Jones vs. Team Sonnen Finale,"April 13, 2013","Las Vegas, Nevada, USA",http://www.ufcstats.com/fight-details/2594287e8fa31404
Travis Browne,Gabriel Gonzaga,The Ultimate Fighter: Team Jones vs. Team Sonnen Finale,"April 13, 2013","Las Vegas, Nevada, USA",http://www.ufcstats.com/fight-details/5ba1e6f5519074c9
Robert McDaniel,Gilbert Smith,The Ultimate Fighter: Team Jones vs. Team Sonnen Finale,"April 13, 2013","Las Vegas, Nevada, USA",http://www.ufcstats.com/fight-details/dc85144d1d945076
Josh Samman,Kevin Casey,The Ultimate Fighter: Team Jones vs. Team Sonnen Finale,"April 13, 2013","Las Vegas, Nevada, USA",http://www.ufcstats.com/fight-details/5067fe22dbc4baff
Luke Barnatt,Collin Hart,The Ultimate Fighter: Team Jones vs. Team Sonnen Finale,"April 13, 2013","Las Vegas, Nevada, USA",http://www.ufcstats.com/fight-details/8c8468ed2878dc0a
Dylan Andrews,Jimmy Quinlan,The Ultimate Fighter: Team Jones vs. Team Sonnen Finale,"April 13, 2013","Las Vegas, Nevada, USA",http://www.ufcstats.com/fight-details/adf590055f922f5b
Clint Hester,Bristol Marunde,The Ultimate Fighter: Team Jones vs. Team Sonnen Finale,"April 13, 2013","Las Vegas, Nevada, USA",http://www.ufcstats.com/fight-details/40a43ffdd1624bed
Cole Miller,Bart Palaszewski,The Ultimate Fighter: Team Jones vs. Team Sonnen Finale,"April 13, 2013","Las Vegas, Nevada, USA",http://www.ufcstats.com/fight-details/4f850f7e35d85bb8
Maximo Blanco,Sam Sicilia,The Ultimate Fighter: Team Jones vs. Team Sonnen Finale,"April 13, 2013","Las Vegas, Nevada, USA",http://www.ufcstats.com/fight-details/0a5a021cb11299bf
Daniel Pineda,Justin Lawrence,The Ultimate Fighter: Team Jones vs. Team Sonnen Finale,"April 13, 2013","Las Vegas, Nevada, USA",http://www.ufcstats.com/fight-details/ae0fdb792308b0f8
Gegard Mousasi,Ilir Latifi,UFC on FUEL TV: Mousasi vs Latifi,"April 06, 2013","Stockholm, Sweden",http://www.ufcstats.com/fight-details/3509779ebe302d06
Ross Pearson,Ryan Couture,UFC on FUEL TV: Mousasi vs Latifi,"April 06, 2013","Stockholm, Sweden",http://www.ufcstats.com/fight-details/fa520c5834cda94e
Matt Mitrione,Philip De Fries,UFC on FUEL TV: Mousasi vs Latifi,"April 06, 2013","Stockholm, Sweden",http://www.ufcstats.com/fight-details/a89b9eeacdb85ec1
Brad Pickett,Mike Easton,UFC on FUEL TV: Mousasi vs Latifi,"April 06, 2013","Stockholm, Sweden",http://www.ufcstats.com/fight-details/4e69c86d09c9f782
